,Date/Time,temp_amb,Environment:Site Wind Speed [m/s](TimeStep),solar,occ,LIVING_UNIT1:Space People Occupant Count [](TimeStep),temp_room,LIVING_UNIT1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance Interzone Air Transfer Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance System Air Transfer Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance System Convective Heat Gain Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance Deviation Rate [W](TimeStep),ATTIC_UNIT1:Zone Mean Air Temperature [C](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Interzone Air Transfer Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance System Air Transfer Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance System Convective Heat Gain Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Deviation Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Mean Air Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Interzone Air Transfer Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance System Air Transfer Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance System Convective Heat Gain Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Deviation Rate [W](TimeStep),heating,cooling,LIVING_UNIT1:Zone Air Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),ATTIC_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Temperature [C](TimeStep),ATTIC_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep) ,Time,day_sin,day_cos,phvac
2023-06-01 20:30:00, 06/01  20:45:00,72.95,6.2,0.0,2.69079,2.69079,75.53487667664668,342.5814856133444,2790.3629444426647,0.0,0.0,-3362.34761411751,0.0,-241.65811286347147,0.0,20.65327584014438,0.0,154.40407548401396,0.0,0.0,0.0,0.0,155.99823319039922,0.0,19.92261031569533,0.0,-13.485122204148215,0.0,0.0,0.0,0.0,-13.823560456623932,0.0,0.0,3362.392691653009,24.186042598137043,21.0,24.0,0.0,0.0,20.65327584014438,21.0,24.0,0.0,0.0,19.92261031569533,21.0,24.0,2023-06-01 20:30:00,-0.7933533402912357,0.6087614290087199,-3362.392691653009
2023-06-01 20:45:00, 06/01  21:00:00,71.96,6.2,0.0,2.69079,2.69079,75.21105920847688,346.51660147393534,2713.233434543305,0.0,0.0,-3316.401632448581,0.0,-232.36800760664767,0.0,20.7617018900416,0.0,42.44037680331103,0.0,0.0,0.0,0.0,79.07703746433295,0.0,19.85236832786564,0.0,-14.592006661898196,0.0,0.0,0.0,0.0,-13.000126806955947,0.0,0.0,3316.4609577154965,24.006144004709377,21.0,24.0,0.0,0.0,20.7617018900416,21.0,24.0,0.0,0.0,19.85236832786564,21.0,24.0,2023-06-01 20:45:00,-0.7518398074789778,0.6593458151000684,-3316.4609577154965
2023-06-01 21:00:00, 06/01  21:15:00,71.24000000000001,6.575,0.0,3.0,3.0,74.74035280744509,351.26092800895105,2683.959441243004,0.0,0.0,-3249.6112891326457,0.0,-167.1002965450354,0.0,20.6692764128482,0.0,6.573220177697671,0.0,0.0,0.0,0.0,-9.293539161613609,0.0,19.74671836401568,0.0,-12.426749994682128,0.0,0.0,0.0,0.0,-9.526503067245956,0.0,0.0,3249.676039958311,23.744640448580604,21.0,24.0,0.0,0.0,20.6692764128482,21.0,24.0,0.0,0.0,19.74671836401568,21.0,24.0,2023-06-01 21:00:00,-0.7071067811865477,0.7071067811865474,-3249.676039958311
2023-06-01 21:15:00, 06/01  21:30:00,70.52,6.95,0.0,3.0,3.0,74.27502908039624,353.70203553336904,2683.7423800197053,0.0,0.0,-3183.580775750979,0.0,-165.37363433324094,0.0,20.436341560748502,0.0,-28.47078027298464,0.0,0.0,0.0,0.0,-23.446391621468347,0.0,19.63955870037568,0.0,-8.713984539127157,0.0,0.0,0.0,0.0,-9.668566601691149,0.0,0.0,3183.695945580105,23.4861272668868,21.0,24.0,0.0,0.0,20.436341560748502,21.0,24.0,0.0,0.0,19.63955870037568,21.0,24.0,2023-06-01 21:15:00,-0.6593458151000694,0.7518398074789769,-3183.695945580105
2023-06-01 21:30:00, 06/01  21:45:00,69.8,7.325,0.0,3.0,3.0,74.0321116889885,357.2356996168486,2577.098444050923,0.0,0.0,-3149.142645957408,0.0,-216.8695148238409,0.0,20.17473908420711,0.0,-48.82716752485086,0.0,0.0,0.0,0.0,-48.66100695298387,0.0,19.590010325522684,0.0,-11.90740240880854,0.0,0.0,0.0,0.0,-12.023326668300433,0.0,0.0,3149.170531937729,23.351173160549163,21.0,24.0,0.0,0.0,20.17473908420711,21.0,24.0,0.0,0.0,19.590010325522684,21.0,24.0,2023-06-01 21:30:00,-0.6087614290087209,0.7933533402912349,-3149.170531937729
2023-06-01 21:45:00, 06/01  22:00:00,69.08,7.7,0.0,3.0,3.0,73.55776150461811,360.0677404567024,2589.4750159442906,0.0,0.0,-3082.1323217845256,0.0,-151.37751970880043,0.0,19.79458825995486,0.0,-29.63835067055254,0.0,0.0,0.0,0.0,-34.305104728058254,0.0,19.483672735402617,0.0,-7.655001033208631,0.0,0.0,0.0,0.0,-8.685004933796094,0.0,0.0,3081.95650554111,23.0876452803434,21.0,24.0,0.0,0.0,19.79458825995486,21.0,24.0,0.0,0.0,19.483672735402617,21.0,24.0,2023-06-01 21:45:00,-0.555570233019603,0.8314696123025448,-3081.95650554111
2023-06-01 22:00:00, 06/01  22:15:00,68.315,7.575,0.0,3.0,3.0,73.14211621028512,328.2632217956904,2534.6961797152417,0.0,0.0,-3023.787483544322,0.0,-151.87190131227328,0.0,19.47666213586432,0.0,-33.98121654134273,0.0,0.0,0.0,0.0,-32.49370605496452,0.0,19.405959567863967,0.0,-6.576269480994295,0.0,0.0,0.0,0.0,-6.687389788418432,0.0,0.0,3023.493237526157,22.85673122793618,21.0,24.0,0.0,0.0,19.47666213586432,21.0,24.0,0.0,0.0,19.405959567863967,21.0,24.0,2023-06-01 22:00:00,-0.5000000000000004,0.8660254037844384,-3023.493237526157
2023-06-01 22:15:00, 06/01  22:30:00,67.55,7.45,0.0,3.0,3.0,72.72500048760915,331.3926119722462,2492.0650226170974,0.0,0.0,-2965.219307543301,0.0,-146.04384696627574,0.0,19.12734619132069,0.0,-36.48047428954456,0.0,0.0,0.0,0.0,-36.02827872283018,0.0,19.334634703250163,0.0,-6.471304858794563,0.0,0.0,0.0,0.0,-6.426851177837547,0.0,0.0,2965.164166702538,22.62500027089397,21.0,24.0,0.0,0.0,19.12734619132069,21.0,24.0,0.0,0.0,19.334634703250163,21.0,24.0,2023-06-01 22:15:00,-0.4422886902190022,0.8968727415326878,-2965.164166702538
2023-06-01 22:30:00, 06/01  22:45:00,66.785,7.325,0.0,3.0,3.0,72.33921804025874,334.3650000055118,2442.131358673776,0.0,0.0,-2911.051885070025,0.0,-135.67605335655873,0.0,18.75846825354537,0.0,-37.70023376601807,0.0,0.0,0.0,0.0,-37.61674582701282,0.0,19.26481900857049,0.0,-6.221649837471266,0.0,0.0,0.0,0.0,-6.267689880851881,0.0,0.0,2910.987506278067,22.41067668903264,21.0,24.0,0.0,0.0,18.75846825354537,21.0,24.0,0.0,0.0,19.26481900857049,21.0,24.0,2023-06-01 22:30:00,-0.3826834323650904,0.9238795325112864,-2910.987506278067
2023-06-01 22:45:00, 06/01  23:00:00,66.02,7.2,0.0,3.0,3.0,72.04452223646409,337.0940415759287,2348.046480816477,0.0,0.0,-2869.520517447156,0.0,-192.3376339412516,0.0,20.236037308930893,0.0,-542.2479865595137,0.0,0.0,742.7846259644815,0.0,196.04917724037628,0.0,19.21544776355399,0.0,-8.31054769543582,0.0,0.0,0.0,0.0,-8.569890461411367,0.0,0.0,2869.428467982666,22.246956798035608,21.0,24.000000000000004,742.7846259644815,0.0,20.236037308930893,21.0,24.000000000000004,0.0,0.0,19.21544776355399,21.0,24.000000000000004,2023-06-01 22:45:00,-0.3214394653031618,0.9469301294951056,-2869.428467982666
2023-06-01 23:00:00, 06/01  23:15:00,65.75,6.825,0.0,3.0,3.0,71.67310216525664,312.57518729706294,2275.5837684568523,0.0,0.0,-2817.099278183774,0.0,-231.7814281339272,0.0,18.78785243521005,0.0,-171.12835134501222,0.0,0.0,0.0,0.0,-154.14927807287452,0.0,19.160257795299025,0.0,-9.175120244942311,0.0,0.0,0.0,0.0,-9.15789966879458,0.0,0.0,2816.9964108105,22.040612314031467,21.0,24.0,0.0,0.0,18.78785243521005,21.0,24.0,0.0,0.0,19.160257795299025,21.0,24.0,2023-06-01 23:00:00,-0.2588190451025215,0.965925826289068,-2816.9964108105
2023-06-01 23:15:00, 06/01  23:30:00,65.48,6.45,0.0,3.0,3.0,71.3179270233218,315.44051554107136,2211.7332111625674,0.0,0.0,-2766.9569467260253,0.0,-241.65067676900856,0.0,20.01037849323605,0.0,-609.0873858719106,0.0,0.0,754.1376686752212,0.0,111.78635981585836,0.0,19.105166725312472,0.0,-9.833320056144077,0.0,0.0,0.0,0.0,-9.622090205234574,0.0,0.0,2766.837076256027,21.84329279073433,21.0,24.0,754.1376686752212,0.0,20.01037849323605,21.0,24.0,0.0,0.0,19.105166725312472,21.0,24.0,2023-06-01 23:15:00,-0.1950903220161287,0.9807852804032304,-2766.837076256027
2023-06-01 23:30:00, 06/01  23:45:00,65.21000000000001,6.075,0.0,3.0,3.0,71.86745609051572,317.85967790913764,1681.3690218242634,0.0,0.0,-1707.055163015086,0.0,259.8005077677624,0.0,18.43252234990192,0.0,-192.84496609434305,0.0,0.0,0.0,0.0,-179.4985526306564,0.0,19.04828352725544,0.0,-9.592755973750052,0.0,0.0,0.0,0.0,-9.598219245623543,0.0,0.0,1706.9922170768232,22.148586716953176,21.0,24.0,0.0,0.0,18.43252234990192,21.0,24.0,0.0,0.0,19.04828352725544,21.0,24.0,2023-06-01 23:30:00,-0.1305261922200525,0.9914448613738104,-1706.9922170768232
2023-06-01 23:45:00, 06/01  24:00:00,64.94,5.7,0.0,3.0,3.0,71.35625721124367,310.7620596588057,1698.943165974421,0.0,0.0,-2262.391567536557,0.0,-190.30679399213585,0.0,19.667173805192952,0.0,-626.989956417617,0.0,0.0,771.404521157283,0.0,108.5871428633736,0.0,18.996411194533472,0.0,-9.437616524407783,0.0,0.0,0.0,0.0,-9.279623090849176,0.0,0.0,2262.2907393204787,21.86458733957982,21.0,24.0,771.404521157283,0.0,19.667173805192952,21.0,24.0,0.0,0.0,18.996411194533472,21.0,24.0,2023-06-01 23:45:00,-0.0654031292301436,0.9978589232386036,-2262.2907393204787
